data,u,v,vento_velocidade,vento_rajada,vento_direcao,cluster
2024-02-27,1.7255495032231785,-1.3150822742941188,2.5083333333333333,8.108333333333333,122.33333333333333,1
2024-02-28,1.533171732937279,-1.76107241029357,2.704166666666667,6.741666666666667,126.04166666666667,0
2024-02-29,0.42984739634338814,0.2343760592737382,1.8416666666666668,4.991666666666666,137.54166666666666,3
2024-03-01,0.4473983918127468,-0.2194853102052073,1.575,4.408333333333333,155.70833333333334,3
2024-03-02,0.5458287562952918,1.3289568653252068,1.8083333333333333,4.966666666666667,110.29166666666667,3
2024-03-03,0.8698416006852648,1.3170062253908381,1.8791666666666667,5.125,96.75,3
2024-03-04,1.5371787598400208,1.0413331913775907,2.1708333333333334,5.6000000000000005,56.375,3
2024-03-05,1.820473478526442,-0.05766272131376834,1.9166666666666667,6.5874999999999995,88.70833333333333,1
2024-03-06,1.8014753729788622,0.5621105508968127,1.9708333333333332,6.8374999999999995,74.58333333333333,1
2024-03-07,2.196721478366983,0.6769239299185457,2.3874999999999997,7.554166666666667,71.75,1
2024-03-08,1.9926908567450499,0.00923906926985118,2.1166666666666667,7.329166666666667,90.75,1
2024-03-09,1.4146806893834514,-1.032364089019385,2.3041666666666667,7.091666666666666,117.45833333333333,1
2024-03-10,1.5721646104536664,-0.8537775912007141,2.120833333333333,6.7375,109.70833333333333,1
2024-03-11,1.3501320725376669,0.3777142555753102,1.7041666666666666,5.266666666666667,78.5,3
2024-03-12,1.1799822316253192,0.5121145076540198,1.45,4.825,79.66666666666667,3
2024-03-13,0.7845022000553689,0.44553903929719557,1.3125,4.070833333333334,95.125,3
2024-03-14,1.5817215798544975,0.23821501319619828,1.7916666666666667,5.333333333333333,77.875,3
2024-03-15,1.8723462058725875,0.2815802777808944,1.9875,6.3999999999999995,81.91666666666667,1
2024-03-16,1.8747762354807609,-0.2679159169631649,2.1166666666666667,6.745833333333334,95.875,1
2024-03-17,1.8339310914382956,-1.4769971160474273,2.558333333333333,6.875,120.54166666666667,1
2024-03-18,1.580665852872171,0.06090394634089574,1.6833333333333333,5.7375,86.75,3
2024-03-19,1.6640003033310216,0.09814892718238023,1.8916666666666666,6.2250000000000005,85.66666666666667,3
2024-03-20,1.6655447907786278,0.33258645622127075,1.7583333333333335,5.804166666666667,77.45833333333333,3
2024-03-21,2.133630550779764,0.6598470160740126,2.27,6.959999999999999,72.9,1
2024-03-22,2.235765498086084,-0.13880712996920863,2.3272727272727276,7.663636363636363,92.63636363636364,1
2024-03-23,1.5914489357100456,0.1710336103990268,1.65,6.1375,83.875,3
2024-03-24,1.7609140739684739,-0.8129510225731124,2.1599999999999997,7.673333333333333,110.13333333333334,1
2024-03-25,2.094140908610584,1.209401747756221,2.5727272727272728,7.245454545454546,63.63636363636363,1
2024-03-26,1.7025571275409348,0.05926019372699106,1.7833333333333332,5.966666666666666,87.16666666666667,3
2024-03-27,1.3332004211774262,0.5574578188945559,1.7285714285714284,5.2,77.0,3
2024-03-28,2.496329851773178,0.22121331657925145,2.5500000000000003,8.366666666666667,86.0,1
2024-03-29,2.252462568336411,0.09940688349571927,2.3,9.0,90.5,1
2024-03-30,0.5917689325882078,-1.9310075807131932,2.338888888888889,7.105555555555556,153.16666666666666,3
2024-03-31,0.9738025185662217,-0.9546891766589082,1.9272727272727272,5.490909090909091,122.81818181818181,3
2024-04-01,0.8127547821681622,0.29782987718260684,1.2785714285714285,3.5785714285714287,102.35714285714286,3
2024-04-02,0.6060114563399476,0.15937434121584446,1.6166666666666665,4.933333333333334,118.33333333333333,3
2024-04-03,0.5333970120829763,1.4923460546078409,1.8294117647058825,4.429411764705883,93.23529411764706,3
2024-04-04,1.2681146878274228,-0.943314319464062,2.085714285714286,5.957142857142857,109.0,3
2024-04-05,1.4708832412367987,-1.1727786950866945,2.305,6.465000000000001,121.8,3
2024-04-06,1.7490723478214212,-0.5558043372908319,2.066666666666667,6.911111111111111,104.33333333333333,1
2024-04-07,1.9740030716534092,-0.677456642308895,2.4,7.225,100.5,1
2024-04-08,1.7034296461819773,0.1757238144198489,1.7857142857142858,5.885714285714286,85.42857142857143,3
2024-04-09,1.4917814287261335,-1.7893314749162683,2.8181818181818183,7.354545454545455,123.0,0
2024-04-10,1.2527259032981022,-0.053515733826263345,1.73,5.6899999999999995,86.85,3
2024-04-11,1.1317718675303707,-0.15628336793539557,1.4708333333333332,4.6375,88.58333333333333,3
2024-04-12,1.5494047605074757,-0.43306039755005976,1.7583333333333335,5.695833333333333,99.70833333333333,3
2024-04-13,1.4355976420585421,-1.3429101304635533,2.1750000000000003,7.054166666666667,124.875,1
2024-04-14,1.4980228683716277,-2.1533453839445147,2.8047619047619046,8.285714285714286,140.14285714285714,0
2024-04-15,1.723413195693257,-0.5286703749821732,1.95,6.781818181818181,102.86363636363636,1
2024-04-16,1.9035543114341886,-0.6567507516577931,2.1818181818181817,7.554545454545454,106.63636363636364,1
2024-04-17,1.1760118910742239,-1.2440399048576753,2.0208333333333335,6.7375,128.875,3
2024-04-18,1.2214219495979737,-0.3417666328611057,1.6125,4.870833333333333,93.0,3
2024-04-19,1.3398226979078298,-1.6142444142655537,2.2708333333333335,5.654166666666666,134.08333333333334,3
2024-04-20,0.020117186041607376,-2.5206777045634627,2.7916666666666665,7.266666666666667,193.66666666666666,0
2024-04-21,1.0131869096472454,-2.2581097199906375,2.795833333333333,7.341666666666666,144.5,0
2024-04-22,1.709053849870302,-0.6177368956166064,2.1,6.6125,103.41666666666667,1
2024-04-23,1.5611207059609609,-0.42068064559200447,1.8333333333333333,5.495833333333334,99.0,3
2024-04-24,1.6639428240261644,-0.06849519644027127,1.8125,6.004166666666666,91.0,3
2024-04-25,1.6469101777831738,0.41452532302600575,1.7458333333333333,6.008333333333333,77.45833333333333,3
2024-04-26,1.7988706841957205,-0.6923673400047705,2.1708333333333334,6.904166666666666,104.70833333333333,1
2024-04-27,2.0580674380501756,0.12461359532745496,2.1416666666666666,7.7124999999999995,87.375,1
2024-04-28,1.4295606437395867,-1.058081828253309,2.0875,7.1499999999999995,122.20833333333333,1
2024-04-29,1.5904631630833963,-0.5874930949131008,1.8458333333333332,6.75,104.83333333333333,3
2024-04-30,1.792594255112965,-0.33444806620322703,2.0124999999999997,6.7375,98.375,1
2024-05-01,1.4547901728446968,-2.1273651082521865,2.725,8.266666666666667,139.08333333333334,0
2024-05-02,1.0900977631775841,-0.9952452945601777,1.8499999999999999,6.133333333333333,131.16666666666666,3
2024-05-03,1.93998539606108,-0.0463256833370991,2.1083333333333334,6.9875,90.70833333333333,1
2024-05-04,1.7062116915592498,-0.5837329501740063,1.9375,7.7,105.95833333333333,1
2024-05-05,1.7086306378237461,-0.5044653681443559,1.9166666666666667,7.2124999999999995,106.125,1
2024-05-06,1.4371770565462,-0.910920848922988,2.3625000000000003,7.558333333333334,115.875,1
2024-05-07,0.9557291683195247,-0.8314084659810441,1.9749999999999999,6.595833333333334,114.91666666666667,3
2024-05-08,1.514539231078514,-0.720001877965809,1.825,6.545833333333333,114.375,3
2024-05-09,1.3529324452562002,-0.7087242827411523,1.8833333333333335,6.6875,112.5,3
2024-05-10,1.806767455556514,-0.28067993000843416,2.0166666666666666,6.533333333333334,94.91666666666667,1
2024-05-11,1.5594927286378415,-0.8271072864604362,1.9749999999999999,5.45,106.54166666666667,3
2024-05-12,1.6463220958852587,-1.645605680882877,2.6999999999999997,6.579166666666667,122.45833333333333,1
2024-05-13,1.2814548824317875,0.013854618119682615,1.7166666666666668,5.041666666666667,99.16666666666667,3
2024-05-14,1.1413587503619496,-1.4754067438062233,2.033333333333333,5.720833333333334,139.66666666666666,3
2024-05-15,1.4496095699986682,-1.319954536443588,2.0749999999999997,6.479166666666667,124.70833333333333,3
2024-05-16,1.8212754233537634,-1.6867513696933125,2.5749999999999997,7.6625000000000005,129.41666666666666,1
2024-05-17,1.520515361392821,-3.262805074577138,3.6875,8.924999999999999,149.875,0
2024-05-18,1.2222600066066842,-0.9376151152085351,1.8208333333333335,5.229166666666667,109.58333333333333,3
2024-05-19,0.5721326599123365,-1.480099222598508,1.9291666666666665,5.095833333333333,148.83333333333334,3
2024-05-20,1.344936906177428,-1.6924023582040935,2.341666666666667,6.3500000000000005,131.33333333333334,3
2024-05-21,1.4325838940450482,-0.9809773838070285,2.25,6.554166666666667,107.41666666666667,3
2024-05-22,1.8872663967894925,-0.5872708185824441,2.129166666666667,7.5625,104.33333333333333,1
2024-05-23,1.8548131965663301,-3.8526103969368286,4.329166666666667,11.320833333333333,151.625,0
2024-05-24,1.5871286414226564,-2.6432824830179293,3.2083333333333335,9.529166666666667,142.08333333333334,0
2024-05-25,1.7315568003540467,-0.42723953307957974,1.9583333333333333,6.833333333333333,100.25,1
2024-05-26,1.0318093317974542,-2.003079801304578,2.4125,7.704166666666667,146.79166666666666,0
2024-05-27,0.9776866994701509,-3.069294270539882,3.2583333333333333,8.512500000000001,161.95833333333334,0
2024-05-28,1.3087047926034001,-0.9663557503214762,1.8041666666666665,6.841666666666666,125.04166666666667,3
2024-05-29,1.601626498091617,-0.6347355387917849,1.8875,5.754166666666666,104.58333333333333,3
2024-05-30,1.49940791168126,-1.2716470294702058,2.225,6.233333333333333,125.83333333333333,3
2024-05-31,0.9506322824536397,-3.3291566095022778,3.545833333333333,8.8125,162.375,0
2024-06-01,1.161963552773348,-2.008695376152098,2.620833333333333,8.020833333333334,140.66666666666666,0
2024-06-02,2.1296332682075634,-0.07574911592809534,2.2583333333333333,7.6000000000000005,92.0,1
2024-06-03,1.1511711889701144,-2.2467335841821447,2.6458333333333335,7.995833333333334,148.5,0
2024-06-04,1.2965105733551645,-1.1620283197872345,1.8958333333333333,6.358333333333333,124.16666666666667,3
2024-06-05,1.8769857636754042,-0.03363021420180444,2.033333333333333,7.229166666666667,90.41666666666667,1
2024-06-06,1.5292860500785885,-1.3368486156612578,2.325,7.8125,124.45833333333333,1
2024-06-07,0.9060777824296443,-1.7646184468227961,2.558333333333333,7.8500000000000005,134.625,0
2024-06-08,1.412899246247041,-0.7140633741949487,1.75,6.1125,112.58333333333333,3
2024-06-09,1.771466411118228,-0.6118916347368238,2.029166666666667,7.75,107.08333333333333,1
2024-06-10,2.032397524456312,-0.3215049648889275,2.1750000000000003,8.291666666666666,98.04166666666667,1
2024-06-11,1.5458520229901003,-1.12325860829694,2.125,7.625,120.5,1
2024-06-12,1.5271155853825764,-1.1388149651893524,2.275,7.616666666666667,120.54166666666667,1
2024-06-13,1.7178430864655931,-0.1207201727144741,1.9208333333333334,6.4875,94.20833333333333,3
2024-06-14,1.9543573803375873,-1.3372751703534798,2.8083333333333336,8.808333333333334,121.58333333333333,0
2024-06-15,1.9305882318261824,-2.3171684870601434,3.2624999999999997,9.799999999999999,135.58333333333334,0
2024-06-16,2.018864431066516,-1.5169061228933887,2.8541666666666665,10.416666666666666,117.25,0
2024-06-17,1.7136534408845474,-0.7675242370588186,2.091666666666667,7.279166666666666,110.70833333333333,1
2024-06-18,1.9970781206706008,-0.23822989568667527,2.2375000000000003,6.770833333333333,92.33333333333333,1
2024-06-19,1.6423928482476677,-1.03655826005272,2.1166666666666667,7.325,119.16666666666667,1
2024-06-20,1.873487435105801,-0.025624319357113342,1.9458333333333335,6.958333333333333,90.29166666666667,1
2024-06-21,1.9687987106997387,-0.9313436138254109,2.495833333333333,8.420833333333333,110.91666666666667,1
2024-06-22,1.7432539966654839,-0.8919207142975948,2.1125000000000003,7.1875,112.91666666666667,1
2024-06-23,1.7305133561775703,-2.1855953183771635,3.033333333333333,9.35,133.125,0
2024-06-24,1.8877511803740876,-0.43845994637958724,2.1458333333333335,6.566666666666666,98.33333333333333,1
2024-06-25,1.1668619733636174,-1.6250085970196286,2.3125,6.633333333333333,142.79166666666666,3
2024-06-26,1.5636455721201792,-0.8239515595831092,1.9333333333333333,6.770833333333333,112.95833333333333,3
2024-06-27,1.5306088115304404,-2.9418835995879413,3.3708333333333336,7.995833333333334,150.45833333333334,0
2024-06-28,1.594062902307935,-1.5191017578764086,2.375,7.020833333333333,124.29166666666667,1
2024-06-29,1.680191859041214,-1.8419967569995865,2.6999999999999997,6.3999999999999995,130.0,1
2024-06-30,1.8051415101796726,-1.4414998369476262,2.525,6.479166666666667,119.29166666666667,1
2024-07-01,1.988753051455495,-2.484215174317548,3.2583333333333333,8.104166666666666,138.58333333333334,0
2024-07-02,2.015560877277922,-3.2877368698797738,3.9166666666666665,9.966666666666667,145.625,0
2024-07-03,1.3048780164495846,-2.628452426968264,3.0416666666666665,9.025,150.375,0
2024-07-04,1.72059125077592,-1.3615497171205104,2.466666666666667,7.8374999999999995,125.25,1
2024-07-05,1.0977165188798095,-1.9959125939338689,3.1,7.541666666666667,132.70833333333334,0
2024-07-06,1.8950725165645794,-0.47927948965391703,2.1791666666666667,7.229166666666667,107.375,1
2024-07-07,1.9557265546914204,-0.4645118563729633,2.2041666666666666,7.6875,102.75,1
2024-07-08,1.3995392703022043,-0.6544363203221264,1.9416666666666667,6.458333333333333,113.79166666666667,3
2024-07-09,1.9033390142382764,0.20463718696082567,2.0083333333333333,5.995833333333334,81.91666666666667,1
2024-07-10,2.129073230242197,0.5350877321431229,2.2708333333333335,7.008333333333333,74.625,1
2024-07-11,1.9168401311630259,-1.4614163250818868,2.8083333333333336,7.895833333333333,119.75,0
2024-07-12,2.3483902763473017,-0.18719519542920957,2.4499999999999997,9.479166666666666,94.66666666666667,1
2024-07-13,1.6059263932086136,-2.376737532147811,3.0583333333333336,9.933333333333334,142.25,0
2024-07-14,1.9938016600329014,-1.7794462252487806,2.9166666666666665,10.204166666666667,125.5,0
2024-07-15,2.104955421000025,0.056633004938525876,2.2,8.141666666666667,90.125,1
2024-07-16,1.9943642292640649,-0.4293970417047006,2.1750000000000003,7.637499999999999,100.125,1
2024-07-17,2.2901700726550156,-0.10013243325135224,2.3916666666666666,8.095833333333333,93.45833333333333,1
2024-07-18,1.6556113115099491,-0.7286695196887797,1.9583333333333333,6.991666666666667,110.54166666666667,1
2024-07-19,1.4100863054032942,-0.4773909797863811,1.6833333333333333,6.916666666666667,106.5,3
2024-07-20,1.6575451632353113,-2.6000521241560577,3.279166666666667,9.700000000000001,142.29166666666666,0
2024-07-21,1.5131544776274508,-2.7901016482366496,3.329166666666667,9.058333333333334,146.375,0
2024-07-22,1.4029960787676086,-2.867142180253108,3.2541666666666664,9.258333333333333,151.95833333333334,0
2024-07-23,1.5356679798371857,-1.6322064554657107,2.504166666666667,8.3125,132.95833333333334,0
2024-07-24,1.610098258374886,-1.9227735046645889,2.8666666666666667,9.1875,128.95833333333334,0
2024-07-25,1.8712323720356459,-0.4173969047455075,2.0833333333333335,7.0125,103.04166666666667,1
2024-07-26,2.176693650123982,0.21512581849057513,2.2583333333333333,7.470833333333334,87.16666666666667,1
2024-07-27,1.8294046410717437,-0.7596082823366146,2.2291666666666665,7.3500000000000005,107.79166666666667,1
2024-07-28,1.9954116885952178,-0.4639883309591994,2.3375,7.3500000000000005,98.54166666666667,1
2024-07-29,2.178526523589307,-0.8979275941699906,2.7125,8.083333333333334,108.70833333333333,1
2024-07-30,1.5693311768225355,-2.88999000698343,3.3208333333333333,8.679166666666667,149.79166666666666,0
2024-07-31,1.6118684655220321,-3.2569043668984765,3.704166666666667,9.700000000000001,150.375,0
2024-08-01,2.028815708000016,-1.3117650480377774,2.658333333333333,8.470833333333333,120.54166666666667,0
2024-08-02,1.7182906990998241,-1.4708139164919347,2.558333333333333,9.4625,125.29166666666667,0
2024-08-03,1.843291268102191,-0.6944179681083265,2.1625,8.258333333333333,108.41666666666667,1
2024-08-04,2.096738153969319,-0.5142514263146977,2.3874999999999997,8.325000000000001,105.625,1
2024-08-05,2.116444482333165,-0.1676371405948959,2.2666666666666666,8.141666666666667,94.45833333333333,1
2024-08-06,1.9030260345172207,-0.48485587114066275,2.1374999999999997,7.145833333333333,103.58333333333333,1
2024-08-07,1.7587355131738416,-0.5751350571470856,1.9708333333333332,7.145833333333333,106.875,1
2024-08-08,1.6814276301620819,0.4898159509473022,1.825,5.083333333333333,74.375,3
2024-08-09,1.644341298701468,-0.39555421052410206,1.8208333333333335,6.220833333333334,99.70833333333333,3
2024-08-10,1.007227576064401,-0.21569771146252015,1.5541666666666665,5.3999999999999995,115.0,3
2024-08-11,1.5592699264544212,0.7533266108146459,2.0833333333333335,5.0875,71.95833333333333,3
2024-08-12,2.0173776282046956,0.4830974481869466,2.1458333333333335,6.233333333333333,77.41666666666667,1
2024-08-13,2.0327617910338014,0.8854567823173257,2.2958333333333334,5.995833333333334,69.0,1
2024-08-14,2.175304706878511,-0.2770579641689948,2.379166666666667,8.283333333333333,96.95833333333333,1
2024-08-15,2.3370586372832944,0.3605302669028649,2.4208333333333334,7.704166666666667,82.83333333333333,1
2024-08-16,1.9264510924895735,-0.7757541217815317,2.2583333333333333,8.25,112.20833333333333,1
2024-08-17,1.6713370502702194,-1.027792371147201,2.220833333333333,7.579166666666667,117.5,1
2024-08-18,1.5316617405115556,-2.1122675053102635,2.8791666666666664,7.429166666666667,131.25,0
2024-08-19,1.5354690721861874,-2.3007318784631425,2.954166666666666,8.070833333333333,139.79166666666666,0
2024-08-20,1.6115388562076474,-1.6077956383291854,2.4541666666666666,7.254166666666666,130.29166666666666,1
2024-08-21,1.830246749456762,-0.7329289243362894,2.2666666666666666,7.308333333333334,111.20833333333333,1
2024-08-22,2.2682886804970313,-0.0003287707603718548,2.3333333333333335,8.145833333333334,91.5,1
2024-08-23,2.7856474562655045,0.06358581551390724,2.891666666666667,9.058333333333334,88.54166666666667,1
2024-08-24,1.9338831048060716,0.0011123899636703654,1.9764705882352942,6.811764705882353,90.47058823529412,1
2024-08-26,1.9597090360365457,-0.7460849564478437,2.37,7.0777777777777775,103.4,1
2024-08-27,1.647184323227239,-1.2982352152066892,2.316666666666667,6.783333333333334,122.66666666666667,1
2024-08-28,1.8301303815208847,-1.9439656463300368,3.033333333333333,9.491666666666667,127.66666666666667,0
2024-08-29,2.0178955872333453,-0.5036996744395464,2.2624999999999997,8.625,103.83333333333333,1
2024-08-30,2.0105027566194402,-0.2982119685367228,2.2416666666666667,8.333333333333334,100.08333333333333,1
2024-08-31,1.7575322895786396,-0.8950710401630707,2.1791666666666667,7.079166666666667,113.5,1
2024-09-01,1.6234016322930351,-0.5277473678329175,1.9958333333333333,7.7875000000000005,107.70833333333333,1
2024-09-02,1.762622561347568,-0.49540109026721524,2.0749999999999997,7.341666666666666,105.29166666666667,1
2024-09-03,1.945682780766269,-0.5530116343044277,2.3249999999999997,6.333333333333333,101.75,1
2024-09-04,1.8823460708348028,0.18871080804914456,2.0166666666666666,6.154166666666666,86.08333333333333,1
2024-09-05,2.126889445931349,-0.047344365422090307,2.3208333333333333,7.066666666666666,88.58333333333333,1
2024-09-06,2.0183222309156155,-0.3535798646726154,2.375,7.2124999999999995,96.375,1
2024-09-07,2.106299960323771,-0.009342582347734643,2.183333333333333,7.570833333333333,91.70833333333333,1
2024-09-08,2.098038956644768,-1.6018077520774938,2.7916666666666665,9.591666666666667,124.70833333333333,0
2024-09-09,2.3349497857929298,-0.7239731229509978,2.716666666666667,8.416666666666666,105.875,1
2024-09-10,2.216647815910299,-0.6697699635948617,2.4125,8.783333333333333,105.125,1
2024-09-11,2.0298556836903012,-0.13153366398562732,2.1125000000000003,7.5625,93.41666666666667,1
2024-09-12,2.3224925572533803,-0.5601999493097564,2.595833333333333,8.108333333333333,103.16666666666667,1
2024-09-13,2.2201994024401617,-0.12320388513342422,2.379166666666667,7.429166666666667,93.125,1
2024-09-14,2.1582840068609923,-0.15441137963148893,2.3375,7.020833333333333,92.45833333333333,1
2024-09-15,2.417029364555738,-0.5090807232367311,2.7416666666666667,7.679166666666667,98.75,1
2024-09-16,1.98305579756731,-0.34795205144901575,2.1666666666666665,7.0625,96.20833333333333,1
2024-09-17,2.105421673244937,0.13351293319413876,2.2583333333333333,6.9125000000000005,87.83333333333333,1
2024-09-18,2.1844227062433395,-0.053530896247269755,2.3916666666666666,7.233333333333333,88.95833333333333,1
2024-09-19,2.2477304977746257,-1.5570582492066025,2.8791666666666664,8.504166666666666,119.91666666666667,0
2024-09-20,1.9715965565937352,-0.6838109653663217,2.275,8.075,104.29166666666667,1
2024-09-21,1.5429061537163271,-0.9586931951565295,2.091666666666667,7.7,115.83333333333333,1
2024-09-22,2.267527647273076,-3.256294300718779,4.079166666666667,10.066666666666666,141.66666666666666,0
2024-09-23,2.1656061714126227,0.19945175968345588,2.3208333333333333,7.116666666666667,83.04166666666667,1
2024-09-24,2.04612532272461,-0.45918136048627356,2.25,6.95,97.70833333333333,1
2024-09-25,2.1708572713074337,-1.0191928637341097,2.5541666666666667,8.333333333333334,110.41666666666667,1
2024-09-26,2.056056053188743,-0.47663640019346776,2.279166666666667,7.0125,97.75,1
2024-09-27,1.9494754883341487,0.2323983605475601,2.025,6.5625,83.0,1
2024-09-28,1.8739811735494667,0.29087172595133826,1.9541666666666666,6.354166666666667,79.16666666666667,1
2024-09-29,1.974756092387295,0.2434926836789001,2.0541666666666667,6.841666666666666,84.33333333333333,1
2024-09-30,2.2466040619501855,-1.475505220219671,2.9583333333333335,8.737499999999999,116.125,0
2024-10-01,2.416012737544939,-2.538010979991461,3.8625000000000003,9.604166666666666,124.91666666666667,0
2024-10-02,2.4358516310509564,-1.3301816602383219,3.2624999999999997,8.254166666666666,108.25,0
2024-10-03,2.1362243902616997,0.5515365047762525,2.220833333333333,6.7124999999999995,74.125,1
2024-10-04,2.109044419160023,0.5346714678652,2.2083333333333335,6.791666666666667,75.79166666666667,1
2024-10-05,1.9792095649747348,-0.23320568421642696,2.279166666666667,6.5625,90.04166666666667,1
2024-10-06,1.8729439542694093,0.06971182755539762,1.9666666666666668,6.845833333333334,87.375,1
2024-10-07,1.8921248641743238,0.046274921813461434,2.0333333333333337,5.9750000000000005,87.91666666666667,1
2024-10-08,1.5227307561209205,0.6502593271966539,1.7333333333333334,5.033333333333333,65.875,3
2024-10-09,1.4750950986105054,1.2181134269631573,2.2416666666666667,5.941666666666666,53.041666666666664,3
2024-10-10,1.951029667172742,1.412530610609304,2.5875,7.041666666666667,53.041666666666664,1
